days_since_2011,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
536,2,2012,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,211
536,2,2012,6,14,0,3,1,1,0.88,0.803,0.39,0.194,190
536,2,2012,6,15,0,3,1,1,0.9,0.8182,0.35,0.0,179
536,2,2012,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,335
536,2,2012,6,17,0,3,1,1,0.9,0.8182,0.37,0.0,691
536,2,2012,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,672
536,2,2012,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,539
536,2,2012,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,407
536,2,2012,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,344
536,2,2012,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,257
536,2,2012,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,123
537,3,2012,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,69
537,3,2012,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,18
537,3,2012,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,18
537,3,2012,6,3,0,4,1,1,0.72,0.697,0.74,0.0,11
537,3,2012,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,12
537,3,2012,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,40
537,3,2012,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,150
537,3,2012,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,463
537,3,2012,6,8,0,4,1,1,0.74,0.697,0.7,0.0,590
537,3,2012,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,256
537,3,2012,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,150
537,3,2012,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,161
537,3,2012,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,215
537,3,2012,6,13,0,4,1,1,0.9,0.8182,0.35,0.0,172
537,3,2012,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,176
537,3,2012,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,194
537,3,2012,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,320
537,3,2012,6,17,0,4,1,1,0.88,0.7879,0.37,0.0,615
537,3,2012,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,640
537,3,2012,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,499
537,3,2012,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,436
537,3,2012,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,311
537,3,2012,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,243
537,3,2012,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,146
538,3,2012,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,93
538,3,2012,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,31
538,3,2012,6,2,0,5,1,1,0.74,0.7121,0.79,0.0,12
538,3,2012,6,3,0,5,1,1,0.74,0.7121,0.79,0.0,7
538,3,2012,6,4,0,5,1,2,0.76,0.7273,0.66,0.0,10
538,3,2012,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,38
538,3,2012,6,6,0,5,1,2,0.74,0.697,0.66,0.0,122
538,3,2012,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,359
538,3,2012,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,613
538,3,2012,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,333
538,3,2012,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,185
538,3,2012,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,236
538,3,2012,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,254
538,3,2012,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,300
538,3,2012,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,263
538,3,2012,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,284
538,3,2012,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,380
538,3,2012,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,646
538,3,2012,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,505
538,3,2012,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,362
538,3,2012,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,202
538,3,2012,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,217
538,3,2012,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,197
538,3,2012,6,23,0,5,1,2,0.66,0.6212,0.74,0.0,174
539,3,2012,6,0,0,6,0,1,0.64,0.5758,0.83,0.0,116
539,3,2012,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,123
539,3,2012,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,93
539,3,2012,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,42
539,3,2012,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,19
539,3,2012,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,12
539,3,2012,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,47
539,3,2012,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,78
539,3,2012,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,167
539,3,2012,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,332
539,3,2012,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,494
539,3,2012,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,516
539,3,2012,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,602
539,3,2012,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,564
539,3,2012,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,609
539,3,2012,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,483
539,3,2012,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,513
539,3,2012,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,530
539,3,2012,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,481
539,3,2012,6,19,0,6,0,1,0.8,0.697,0.27,0.194,425
539,3,2012,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,386
539,3,2012,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,322
539,3,2012,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,279
539,3,2012,6,23,0,6,0,1,0.72,0.6515,0.44,0.0,225
540,3,2012,6,0,0,0,0,1,0.7,0.6515,0.51,0.0,163
540,3,2012,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,127
540,3,2012,6,2,0,0,0,2,0.68,0.6364,0.51,0.0,114
540,3,2012,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,60
540,3,2012,6,4,0,0,0,2,0.66,0.6212,0.65,0.0,13
540,3,2012,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,8
540,3,2012,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,25
540,3,2012,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,71
540,3,2012,6,8,0,0,0,1,0.7,0.6515,0.58,0.0,141
540,3,2012,6,9,0,0,0,1,0.72,0.6667,0.51,0.0,232
540,3,2012,6,10,0,0,0,1,0.76,0.6818,0.4,0.0,452
540,3,2012,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,506
540,3,2012,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,556
540,3,2012,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,585
540,3,2012,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,551
540,3,2012,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,487
540,3,2012,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,461
540,3,2012,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,532
540,3,2012,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,534
540,3,2012,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,423
540,3,2012,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,332
540,3,2012,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,253
540,3,2012,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,178
540,3,2012,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,87
541,3,2012,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,68
541,3,2012,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,31
541,3,2012,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,14
541,3,2012,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,5
541,3,2012,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,4
541,3,2012,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,43
541,3,2012,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,158
541,3,2012,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,485
541,3,2012,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,608
541,3,2012,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,268
541,3,2012,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,184
541,3,2012,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,181
541,3,2012,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,270
541,3,2012,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,260
541,3,2012,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,251
541,3,2012,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,233
541,3,2012,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,414
541,3,2012,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,833
541,3,2012,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,791
541,3,2012,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,582
541,3,2012,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,475
541,3,2012,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,331
541,3,2012,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,187
541,3,2012,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,103
542,3,2012,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,37
542,3,2012,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,30
542,3,2012,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,9
542,3,2012,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,9
542,3,2012,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,10
542,3,2012,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,39
542,3,2012,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,188
542,3,2012,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,552
542,3,2012,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,656
542,3,2012,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,328
542,3,2012,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,190
542,3,2012,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,235
542,3,2012,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,308
542,3,2012,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,306
542,3,2012,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,267
542,3,2012,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,317
542,3,2012,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,416
542,3,2012,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,900
542,3,2012,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,824
542,3,2012,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,612
542,3,2012,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,505
542,3,2012,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,328
542,3,2012,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,245
542,3,2012,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,131
543,3,2012,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,54
543,3,2012,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,23
543,3,2012,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,14
543,3,2012,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,8
543,3,2012,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,11
543,3,2012,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,36
543,3,2012,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,200
543,3,2012,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,527
543,3,2012,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,687
543,3,2012,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,282
543,3,2012,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,172
543,3,2012,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,209
543,3,2012,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,322
543,3,2012,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,321
543,3,2012,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,270
543,3,2012,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,249
543,3,2012,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,392
543,3,2012,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,843
543,3,2012,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,804
543,3,2012,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,643
543,3,2012,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,445
543,3,2012,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,367
543,3,2012,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,297
543,3,2012,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,159
544,3,2012,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,54
544,3,2012,6,1,0,4,1,1,0.66,0.6212,0.54,0.0,25
544,3,2012,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,13
544,3,2012,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,7
544,3,2012,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,11
544,3,2012,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,47
544,3,2012,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,193
544,3,2012,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,508
544,3,2012,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,617
544,3,2012,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,351
544,3,2012,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,184
544,3,2012,6,11,0,4,1,1,0.8,0.697,0.31,0.194,211
544,3,2012,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,276
544,3,2012,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,236
544,3,2012,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,254
544,3,2012,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,219
544,3,2012,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,387
544,3,2012,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,705
544,3,2012,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,697
544,3,2012,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,571
544,3,2012,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,470
544,3,2012,6,21,0,4,1,1,0.76,0.697,0.55,0.194,398
544,3,2012,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,274
544,3,2012,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,171
545,3,2012,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,114
545,3,2012,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,42
545,3,2012,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,18
545,3,2012,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,8
545,3,2012,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,10
545,3,2012,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,45
545,3,2012,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,163
545,3,2012,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,380
545,3,2012,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,624
545,3,2012,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,300
545,3,2012,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,171
545,3,2012,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,188
545,3,2012,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,226
545,3,2012,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,239
545,3,2012,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,233
545,3,2012,6,15,0,5,1,1,0.96,0.9091,0.36,0.0,230
545,3,2012,6,16,0,5,1,1,0.96,0.9091,0.36,0.0,351
545,3,2012,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,539
545,3,2012,6,18,0,5,1,1,0.96,0.8636,0.31,0.0,464
545,3,2012,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,363
545,3,2012,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,308
545,3,2012,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,236
545,3,2012,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,163
545,3,2012,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,48
546,3,2012,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,69
546,3,2012,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,58
546,3,2012,6,2,0,6,0,2,0.64,0.5758,0.89,0.0,61
546,3,2012,6,3,0,6,0,2,0.64,0.5758,0.89,0.0,23
546,3,2012,6,4,0,6,0,2,0.62,0.5455,0.94,0.0,18
546,3,2012,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,10
546,3,2012,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,42
546,3,2012,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,92
546,3,2012,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,194
546,3,2012,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,275
546,3,2012,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,404
546,3,2012,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,452
546,3,2012,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,471
546,3,2012,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,428
546,3,2012,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,409
546,3,2012,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,404
546,3,2012,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,373
546,3,2012,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,362
546,3,2012,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,339
546,3,2012,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,374
546,3,2012,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,292
546,3,2012,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,213
546,3,2012,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,172
546,3,2012,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,152
547,3,2012,7,0,0,0,0,1,0.76,0.7273,0.66,0.0,149
547,3,2012,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,93
547,3,2012,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,90
547,3,2012,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,33
547,3,2012,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,4
547,3,2012,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,10
547,3,2012,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,27
547,3,2012,7,7,0,0,0,1,0.74,0.697,0.7,0.0,50
547,3,2012,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,142
547,3,2012,7,9,0,0,0,1,0.82,0.7879,0.56,0.0,219
547,3,2012,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,366
547,3,2012,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,377
547,3,2012,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,433
547,3,2012,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,420
547,3,2012,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,444
547,3,2012,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,345
547,3,2012,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,313
547,3,2012,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,413
547,3,2012,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,370
547,3,2012,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,382
547,3,2012,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,332
547,3,2012,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,258
547,3,2012,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,151
547,3,2012,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,110
548,3,2012,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,43
548,3,2012,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,17
548,3,2012,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,15
548,3,2012,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,5
548,3,2012,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,12
548,3,2012,7,5,0,1,1,2,0.72,0.6667,0.51,0.0,40
548,3,2012,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,136
548,3,2012,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,398
548,3,2012,7,8,0,1,1,1,0.76,0.697,0.52,0.194,568
548,3,2012,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,295
548,3,2012,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,174
548,3,2012,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,201
548,3,2012,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,257
548,3,2012,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,236
548,3,2012,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,230
548,3,2012,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,234
548,3,2012,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,365
548,3,2012,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,747
548,3,2012,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,730
548,3,2012,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,581
548,3,2012,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,395
548,3,2012,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,258
548,3,2012,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,188
548,3,2012,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,102
549,3,2012,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,53
549,3,2012,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,14
549,3,2012,7,2,0,2,1,1,0.72,0.6667,0.58,0.0,10
549,3,2012,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,2
549,3,2012,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,6
549,3,2012,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,35
549,3,2012,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,154
549,3,2012,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,483
549,3,2012,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,646
549,3,2012,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,272
549,3,2012,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,209
549,3,2012,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,217
549,3,2012,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,272
549,3,2012,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,283
549,3,2012,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,310
549,3,2012,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,401
549,3,2012,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,527
549,3,2012,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,722
549,3,2012,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,627
549,3,2012,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,497
549,3,2012,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,376
549,3,2012,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,196
549,3,2012,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,177
549,3,2012,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,171
550,3,2012,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,159
550,3,2012,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,123
550,3,2012,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,93
550,3,2012,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,32
550,3,2012,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,16
550,3,2012,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,19
550,3,2012,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,32
550,3,2012,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,72
550,3,2012,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,153
550,3,2012,7,9,1,3,0,1,0.76,0.697,0.52,0.0,293
550,3,2012,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,447
550,3,2012,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,485
550,3,2012,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,494
550,3,2012,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,499
550,3,2012,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,547
550,3,2012,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,454
550,3,2012,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,389
550,3,2012,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,414
550,3,2012,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,430
550,3,2012,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,432
550,3,2012,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,551
550,3,2012,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,584
550,3,2012,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,502
550,3,2012,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,183
551,3,2012,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,88
551,3,2012,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,30
551,3,2012,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,18
551,3,2012,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,7
551,3,2012,7,4,0,4,1,1,0.72,0.6667,0.58,0.0,7
551,3,2012,7,5,0,4,1,1,0.72,0.6818,0.62,0.0,29
551,3,2012,7,6,0,4,1,1,0.72,0.6667,0.58,0.0,133
551,3,2012,7,7,0,4,1,1,0.76,0.697,0.55,0.0,343
551,3,2012,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,550
551,3,2012,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,293
551,3,2012,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,186
551,3,2012,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,244
551,3,2012,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,276
551,3,2012,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,310
